FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED
2021-02-25,SU,ALT,E2Y00,0.0019350748986477647,0.01
2021-02-25,ED,ALT,E2Y30,8.418752546043869E-4,0.01
2021-02-25,EX,ALT,E2Y30,8.98504327010619E-16,0.01
2021-02-25,I0,ALT,E2Y30,8.232906269984556E-15,0.01
2021-02-25,I1,ALT,E2Y30,2.905543166212336E-14,0.01
2021-02-25,I2,ALT,E2Y30,2.569704480807651E-14,0.01
2021-02-25,I3,ALT,E2Y30,1.589049051310166E-13,0.01
2021-02-25,ND,ALT,E2Y30,0.05669850197266855,0.01
2021-02-25,RE,ALT,E2Y30,0.9400908022200715,0.01
2021-02-25,SU,ALT,E2Y30,0.0019118480156555234,0.01
2021-02-25,ED,ALT,E2Y60,8.420476717313161E-4,0.01
2021-02-25,EX,ALT,E2Y60,9.12286690576608E-16,0.01
2021-02-25,I0,ALT,E2Y60,8.359390364192112E-15,0.01
2021-02-25,I1,ALT,E2Y60,2.9503495999548256E-14,0.01
2021-02-25,I2,ALT,E2Y60,2.609454173364094E-14,0.01
2021-02-25,I3,ALT,E2Y60,1.5093436323147337E-13,0.01
2021-02-25,ND,ALT,E2Y60,0.06635831740897562,0.01
2021-02-25,RE,ALT,E2Y60,0.9401001060430194,0.01
2021-02-25,SU,ALT,E2Y60,0.0019023122883166659,0.01
2021-02-26,ED,TAM,E1Y00,7.666392573901384E-4,0.01
2021-02-26,EX,TAM,E1Y00,5.359610419492259E-13,0.01
2021-02-26,I0,TAM,E1Y00,4.823881824557463E-12,0.01
2021-02-26,I1,TAM,E1Y00,1.6350127809237643E-11,0.01
2021-02-26,I2,TAM,E1Y00,1.3841542539053865E-11,0.01
2021-02-26,I3,TAM,E1Y00,6.236578559143525E-11,0.01
2021-02-26,ND,TAM,E1Y00,0.006388290404288977,0.01
2021-02-26,RE,TAM,E1Y00,0.8580893209555687,0.01
2021-02-26,SU,TAM,E1Y00,0.08742291619709473,0.01
2021-02-26,ED,TAM,E1Y30,8.374239671690933E-4,0.01
