FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED,,,,,,,,,,,,,,,,,,,
01/04/2020,ND,BOG,BOG,0,0.01,,01/04/2020,ND,BOG,UNI,0.000848935,0,,,,,,,,,,,,
01/04/2020,RE,BOG,BOG,1.44E-04,0.01,,01/04/2020,RE,BOG,UNI,0.00527393,0,,,,,,,,,,,,
01/04/2020,SU,BOG,BOG,0.999623417,0.01,,01/04/2020,SU,BOG,UNI,0.988869598,0,,,,,,,,,,,,
02/04/2020,ED,BOG,BOG,2.67E-08,0.01,,02/04/2020,ED,BOG,UNI,2.69193E-05,0,,,,,,,,,,,,
02/04/2020,EX,BOG,BOG,2.26E-05,0.01,,02/04/2020,EX,BOG,UNI,0.003791457,0,,,,,,,,,,,,
02/04/2020,I0,BOG,BOG,9.74E-05,0.01,,02/04/2020,I0,BOG,UNI,0.010126831,0,,,,,,,,,,,,
02/04/2020,I1,BOG,BOG,9.54E-05,0.01,,02/04/2020,I1,BOG,UNI,0.010143295,0,,,,,,,,,,,,
02/04/2020,I2,BOG,BOG,1.99E-05,0.01,,02/04/2020,I2,BOG,UNI,0.010122312,0,,,,,,,,,,,,
02/04/2020,I3,BOG,BOG,4.79E-06,0.01,,02/04/2020,I3,BOG,UNI,0.010168836,0,,,,,,,,,,,,
02/04/2020,ND,BOG,BOG,0,0.01,,02/04/2020,ND,BOG,UNI,0.000898642,0,,,,,,,,,,,,
02/04/2020,RE,BOG,BOG,1.58E-04,0.01,,02/04/2020,RE,BOG,UNI,0.007265058,0,,,,,,,,,,,,
02/04/2020,SU,BOG,BOG,0.99960084,0.01,,02/04/2020,SU,BOG,UNI,0.985028698,0,,,,,,,,,,,,
03/04/2020,ED,BOG,BOG,3.15E-08,0.01,,03/04/2020,ED,BOG,UNI,3.70882E-05,0,,,,,,,,,,,,
03/04/2020,EX,BOG,BOG,2.33E-05,0.01,,03/04/2020,EX,BOG,UNI,0.005175619,0,,,,,,,,,,,,
03/04/2020,I0,BOG,BOG,1.00E-04,0.01,,03/04/2020,I0,BOG,UNI,0.013866419,0,,,,,,,,,,,,
03/04/2020,I1,BOG,BOG,9.86E-05,0.01,,03/04/2020,I1,BOG,UNI,0.013894179,0,,,,,,,,,,,,
03/04/2020,I2,BOG,BOG,2.10E-05,0.01,,03/04/2020,I2,BOG,UNI,0.013870733,0,,,,,,,,,,,,
03/04/2020,I3,BOG,BOG,5.26E-06,0.01,,03/04/2020,I3,BOG,UNI,0.013934871,0,,,,,,,,,,,,
03/04/2020,ND,BOG,BOG,0,0.01,,03/04/2020,ND,BOG,UNI,0.000948257,0,,,,,,,,,,,,
03/04/2020,RE,BOG,BOG,1.72E-04,0.01,,03/04/2020,RE,BOG,UNI,0.009995067,0,,,,,,,,,,,,
03/04/2020,SU,BOG,BOG,0.999577519,0.01,,03/04/2020,SU,BOG,UNI,0.979803827,0,,,,,,,,,,,,
04/04/2020,ED,BOG,BOG,3.67E-08,0.01,,04/04/2020,ED,BOG,UNI,0.000051023,0,,,,,,,,,,,,
04/04/2020,EX,BOG,BOG,2.41E-05,0.01,,04/04/2020,EX,BOG,UNI,0.007050451,0,,,,,,,,,,,,
04/04/2020,I0,BOG,BOG,1.04E-04,0.01,,04/04/2020,I0,BOG,UNI,0.018971014,0,,,,,,,,,,,,
04/04/2020,I1,BOG,BOG,1.02E-04,0.01,,04/04/2020,I1,BOG,UNI,0.019014221,0,,,,,,,,,,,,
04/04/2020,I2,BOG,BOG,2.21E-05,0.01,,04/04/2020,I2,BOG,UNI,0.01898738,0,,,,,,,,,,,,
04/04/2020,I3,BOG,BOG,5.74E-06,0.01,,04/04/2020,I3,BOG,UNI,0.019075653,0,,,,,,,,,,,,
04/04/2020,ND,BOG,BOG,0,0.01,,04/04/2020,ND,BOG,UNI,0.000997747,0,,,,,,,,,,,,
04/04/2020,RE,BOG,BOG,1.87E-04,0.01,,04/04/2020,RE,BOG,UNI,0.013735204,0,,,,,,,,,,,,
04/04/2020,SU,BOG,BOG,0.99955343,0.01,,04/04/2020,SU,BOG,UNI,0.972704387,0,,,,,,,,,,,,
05/04/2020,ED,BOG,BOG,4.24E-08,0.01,,05/04/2020,ED,BOG,UNI,7.00987E-05,0,,,,,,,,,,,,
05/04/2020,EX,BOG,BOG,2.49E-05,0.01,,05/04/2020,EX,BOG,UNI,0.009577204,0,,,,,,,,,,,,
05/04/2020,I0,BOG,BOG,1.07E-04,0.01,,05/04/2020,I0,BOG,UNI,0.025924297,0,,,,,,,,,,,,
05/04/2020,I1,BOG,BOG,1.05E-04,0.01,,05/04/2020,I1,BOG,UNI,0.025988615,0,,,,,,,,,,,,
05/04/2020,I2,BOG,BOG,2.31E-05,0.01,,05/04/2020,I2,BOG,UNI,0.025957104,0,,,,,,,,,,,,
